date,y_train_xgboost,y_train_pred_xgboost,y_dev_xgboost,y_dev_pred_xgboost,y_test_xgboost,y_test_pred_xgboost,y_train_arima,y_train_pred_arima,y_dev_arima,y_dev_pred_arima,y_test_arima,y_test_pred_arima
2018-06-02,,,121.0,120.384895,,,,,121.0,120.384895,,
2018-06-03,,,121.0,140.7416,,,,,121.0,140.7416,,
2018-06-04,,,151.0,142.87312,,,,,151.0,142.87312,,
2018-06-05,,,178.0,151.04892,,,,,178.0,151.04892,,
2018-06-06,,,119.0,129.60524,,,,,119.0,129.60524,,
2018-06-07,,,127.0,127.5164,,,,,127.0,127.5164,,
2018-06-08,,,157.0,147.66011,,,,,157.0,147.66011,,
2018-06-09,,,120.0,129.81032,,,,,120.0,129.81032,,
2018-06-10,,,158.0,153.98103,,,,,158.0,153.98103,,
2018-06-11,,,136.0,140.9935,,,,,136.0,140.9935,,
2018-06-12,,,140.0,138.10971,,,,,140.0,138.10971,,
2018-06-13,,,134.0,129.01646,,,,,134.0,129.01646,,
2018-06-14,,,111.0,123.98352,,,,,111.0,123.98352,,
2018-06-15,,,156.0,156.74617,,,,,156.0,156.74617,,
2018-06-16,,,123.0,119.791664,,,,,123.0,119.791664,,
2018-06-17,,,128.0,139.81752,,,,,128.0,139.81752,,
2018-06-18,,,136.0,141.71269,,,,,136.0,141.71269,,
2018-06-19,,,147.0,147.95337,,,,,147.0,147.95337,,
2018-06-20,,,123.0,132.47021,,,,,123.0,132.47021,,
2018-06-21,,,108.0,121.619736,,,,,108.0,121.619736,,
2018-06-22,,,144.0,154.3126,,,,,144.0,154.3126,,
2018-06-23,,,109.0,112.75366,,,,,109.0,112.75366,,
2018-06-24,,,147.0,143.54813,,,,,147.0,143.54813,,
2018-06-25,,,119.0,123.27812,,,,,119.0,123.27812,,
2018-06-26,,,114.0,133.52094,,,,,114.0,133.52094,,
2018-06-27,,,144.0,122.8558,,,,,144.0,122.8558,,
2018-06-28,,,97.0,106.79354,,,,,97.0,106.79354,,
2018-06-29,,,160.0,151.46133,,,,,160.0,151.46133,,
2018-06-30,,,103.0,110.9994,,,,,103.0,110.9994,,
2018-07-01,,,146.0,135.6527,,,,,146.0,135.6527,,
2018-07-02,,,124.0,127.8002,,,,,124.0,127.8002,,
2018-07-03,,,138.0,137.42126,,,,,138.0,137.42126,,
2018-07-04,,,140.0,131.56964,,,,,140.0,131.56964,,
2018-07-05,,,137.0,123.47131,,,,,137.0,123.47131,,
2018-07-06,,,145.0,149.1832,,,,,145.0,149.1832,,
2018-07-07,,,120.0,115.56765,,,,,120.0,115.56765,,
2018-07-08,,,133.0,139.49414,,,,,133.0,139.49414,,
2018-07-09,,,164.0,139.53586,,,,,164.0,139.53586,,
2018-07-10,,,174.0,143.94647,,,,,174.0,143.94647,,
2018-07-11,,,124.0,126.862236,,,,,124.0,126.862236,,
2018-07-12,,,107.0,118.32684,,,,,107.0,118.32684,,
2018-07-13,,,157.0,152.03136,,,,,157.0,152.03136,,
2018-07-14,,,112.0,108.7636,,,,,112.0,108.7636,,
2018-07-15,,,116.0,126.37982,,,,,116.0,126.37982,,
2018-07-16,,,137.0,129.06499,,,,,137.0,129.06499,,
2018-07-17,,,114.0,129.78491,,,,,114.0,129.78491,,
2018-07-18,,,124.0,123.17329,,,,,124.0,123.17329,,
2018-07-19,,,110.0,106.0348,,,,,110.0,106.0348,,
2018-07-20,,,164.0,153.03856,,,,,164.0,153.03856,,
2018-07-21,,,102.0,106.8756,,,,,102.0,106.8756,,
2018-07-22,,,143.0,139.03525,,,,,143.0,139.03525,,
2018-07-23,,,110.0,132.66414,,,,,110.0,132.66414,,
2018-07-24,,,118.0,120.535675,,,,,118.0,120.535675,,
2018-07-25,,,120.0,125.53994,,,,,120.0,125.53994,,
2018-07-26,,,103.0,110.463135,,,,,103.0,110.463135,,
2018-07-27,,,119.0,146.14569,,,,,119.0,146.14569,,
2018-07-28,,,104.0,106.9806,,,,,104.0,106.9806,,
2018-07-29,,,114.0,125.53927,,,,,114.0,125.53927,,
2018-07-30,,,121.0,121.3074,,,,,121.0,121.3074,,
2018-07-31,,,154.0,140.22525,,,,,154.0,140.22525,,
2018-08-01,,,116.0,123.06163,,,,,116.0,123.06163,,
2018-08-02,,,111.0,117.26921,,,,,111.0,117.26921,,
2018-08-03,,,154.0,144.57137,,,,,154.0,144.57137,,
2018-08-04,,,100.0,109.996574,,,,,100.0,109.996574,,
2018-08-05,,,95.0,116.7474,,,,,95.0,116.7474,,
2018-08-06,,,134.0,132.31387,,,,,134.0,132.31387,,
2018-08-07,,,161.0,140.78212,,,,,161.0,140.78212,,
2018-08-08,,,131.0,121.05177,,,,,131.0,121.05177,,
2018-08-09,,,93.0,109.19555,,,,,93.0,109.19555,,
2018-08-10,,,159.0,148.76326,,,,,159.0,148.76326,,
2018-08-11,,,83.0,102.48338,,,,,83.0,102.48338,,
2018-08-12,,,120.0,126.18055,,,,,120.0,126.18055,,
2018-08-13,,,148.0,135.17389,,,,,148.0,135.17389,,
2018-08-14,,,99.0,121.1719,,,,,99.0,121.1719,,
2018-08-15,,,99.0,106.91856,,,,,99.0,106.91856,,
2018-08-16,,,116.0,111.96824,,,,,116.0,111.96824,,
2018-08-17,,,156.0,152.9851,,,,,156.0,152.9851,,
2018-08-18,,,79.0,103.362465,,,,,79.0,103.362465,,
2018-08-19,,,124.0,129.14973,,,,,124.0,129.14973,,
2018-08-20,,,140.0,136.4117,,,,,140.0,136.4117,,
2018-08-21,,,130.0,131.81128,,,,,130.0,131.81128,,
2018-08-22,,,123.0,121.074265,,,,,123.0,121.074265,,
2018-08-23,,,119.0,113.68298,,,,,119.0,113.68298,,
2018-08-24,,,148.0,144.55746,,,,,148.0,144.55746,,
2018-08-25,,,92.0,101.54905,,,,,92.0,101.54905,,
2018-08-26,,,162.0,140.18167,,,,,162.0,140.18167,,
2018-08-27,,,134.0,136.21906,,,,,134.0,136.21906,,
2018-08-28,,,120.0,129.87009,,,,,120.0,129.87009,,
2018-08-29,,,94.0,115.09913,,,,,94.0,115.09913,,
2018-08-30,,,117.0,116.74071,,,,,117.0,116.74071,,
2018-08-31,,,147.0,154.13383,,,,,147.0,154.13383,,
2018-09-01,,,97.0,103.92421,,,,,97.0,103.92421,,
2018-09-02,,,162.0,142.46344,,,,,162.0,142.46344,,
2018-09-03,,,117.0,133.93442,,,,,117.0,133.93442,,
2018-09-04,,,127.0,134.61125,,,,,127.0,134.61125,,
2018-09-05,,,129.0,120.61444,,,,,129.0,120.61444,,
2018-09-06,,,124.0,118.36876,,,,,124.0,118.36876,,
2018-09-07,,,141.0,152.12158,,,,,141.0,152.12158,,
2018-09-08,,,128.0,115.71203,,,,,128.0,115.71203,,
2018-09-09,,,130.0,132.55774,,,,,130.0,132.55774,,
2018-09-10,,,129.0,134.66396,,,,,129.0,134.66396,,
2018-09-11,,,143.0,128.71722,,,,,143.0,128.71722,,
2018-09-12,,,128.0,122.12389,,,,,128.0,122.12389,,
2018-09-13,,,127.0,123.457504,,,,,127.0,123.457504,,
2018-09-14,,,145.0,144.59404,,,,,145.0,144.59404,,
2018-09-15,,,96.0,113.569145,,,,,96.0,113.569145,,
2018-09-16,,,108.0,129.83444,,,,,108.0,129.83444,,
2018-09-17,,,126.0,129.53539,,,,,126.0,129.53539,,
2018-09-18,,,123.0,129.03552,,,,,123.0,129.03552,,
2018-09-19,,,120.0,122.458176,,,,,120.0,122.458176,,
2018-09-20,,,125.0,119.60403,,,,,125.0,119.60403,,
2018-09-21,,,152.0,141.58754,,,,,152.0,141.58754,,
2018-09-22,,,115.0,112.60775,,,,,115.0,112.60775,,
2018-09-23,,,155.0,145.97697,,,,,155.0,145.97697,,
2018-09-24,,,129.0,127.26502,,,,,129.0,127.26502,,
2018-09-25,,,95.0,121.97851,,,,,95.0,121.97851,,
2018-09-26,,,115.0,116.49702,,,,,115.0,116.49702,,
2018-09-27,,,107.0,118.88771,,,,,107.0,118.88771,,
2018-09-28,,,134.0,137.97635,,,,,134.0,137.97635,,
2018-09-29,,,107.0,113.40821,,,,,107.0,113.40821,,
2018-09-30,,,145.0,138.83554,,,,,145.0,138.83554,,
2018-10-01,,,154.0,135.14099,,,,,154.0,135.14099,,
2018-10-02,,,107.0,125.08901,,,,,107.0,125.08901,,
2018-10-03,,,105.0,119.28182,,,,,105.0,119.28182,,
2018-10-04,,,93.0,115.154884,,,,,93.0,115.154884,,
2018-10-05,,,155.0,141.25648,,,,,155.0,141.25648,,
2018-10-06,,,121.0,117.69979,,,,,121.0,117.69979,,
2018-10-07,,,103.0,120.3885,,,,,103.0,120.3885,,
2018-10-08,,,142.0,132.87804,,,,,142.0,132.87804,,
2018-10-09,,,129.0,128.38702,,,,,129.0,128.38702,,
2018-10-10,,,135.0,123.54207,,,,,135.0,123.54207,,
2018-10-11,,,121.0,117.17697,,,,,121.0,117.17697,,
2018-10-12,,,160.0,149.55598,,,,,160.0,149.55598,,
2018-10-13,,,117.0,116.52677,,,,,117.0,116.52677,,
2018-10-14,,,157.0,134.71991,,,,,157.0,134.71991,,
2018-10-15,,,132.0,136.40651,,,,,132.0,136.40651,,
2018-10-16,,,130.0,125.82471,,,,,130.0,125.82471,,
2018-10-17,,,120.0,123.623924,,,,,120.0,123.623924,,
2018-10-18,,,131.0,117.115005,,,,,131.0,117.115005,,
2018-10-19,,,156.0,151.40706,,,,,156.0,151.40706,,
2018-10-20,,,97.0,114.063515,,,,,97.0,114.063515,,
2018-10-21,,,147.0,139.08136,,,,,147.0,139.08136,,
2018-10-22,,,127.0,131.77419,,,,,127.0,131.77419,,
2018-10-23,,,103.0,116.83458,,,,,103.0,116.83458,,
2018-10-24,,,107.0,120.18277,,,,,107.0,120.18277,,
2018-10-25,,,111.0,113.53453,,,,,111.0,113.53453,,
2018-10-26,,,164.0,149.09468,,,,,164.0,149.09468,,
2018-10-27,,,120.0,112.91862,,,,,120.0,112.91862,,
2018-10-28,,,140.0,137.68742,,,,,140.0,137.68742,,
2018-10-29,,,127.0,129.29535,,,,,127.0,129.29535,,
2018-10-30,,,118.0,120.29916,,,,,118.0,120.29916,,
2018-10-31,,,105.0,119.23573,,,,,105.0,119.23573,,
2018-11-01,,,92.0,99.79595,,,,,92.0,99.79595,,
2018-11-02,,,153.0,153.17616,,,,,153.0,153.17616,,
2018-11-03,,,105.0,112.68123,,,,,105.0,112.68123,,
2018-11-04,,,99.0,119.0226,,,,,99.0,119.0226,,
2018-11-05,,,114.0,127.47099,,,,,114.0,127.47099,,
2018-11-06,,,157.0,132.9476,,,,,157.0,132.9476,,
2018-11-07,,,140.0,122.84151,,,,,140.0,122.84151,,
2018-11-08,,,120.0,120.08133,,,,,120.0,120.08133,,
2018-11-09,,,151.0,153.2307,,,,,151.0,153.2307,,
2018-11-10,,,114.0,117.309685,,,,,114.0,117.309685,,
2018-11-11,,,113.0,120.67537,,,,,113.0,120.67537,,
2018-11-12,,,129.0,126.50274,,,,,129.0,126.50274,,
2018-11-13,,,138.0,131.7041,,,,,138.0,131.7041,,
2018-11-14,,,134.0,124.24647,,,,,134.0,124.24647,,
2018-11-15,,,123.0,116.28343,,,,,123.0,116.28343,,
2018-11-16,,,157.0,156.06946,,,,,157.0,156.06946,,
2018-11-17,,,87.0,107.775635,,,,,87.0,107.775635,,
2018-11-18,,,159.0,134.59709,,,,,159.0,134.59709,,
2018-11-19,,,137.0,129.55585,,,,,137.0,129.55585,,
2018-11-20,,,126.0,123.75581,,,,,126.0,123.75581,,
2018-11-21,,,132.0,122.74998,,,,,132.0,122.74998,,
2018-11-22,,,115.0,115.965645,,,,,115.0,115.965645,,
2018-11-23,,,154.0,153.43748,,,,,154.0,153.43748,,
2018-11-24,,,99.0,115.60781,,,,,99.0,115.60781,,
2018-11-25,,,163.0,142.67334,,,,,163.0,142.67334,,
2018-11-26,,,157.0,134.21184,,,,,157.0,134.21184,,
2018-11-27,,,112.0,125.49082,,,,,112.0,125.49082,,
2018-11-28,,,124.0,121.26647,,,,,124.0,121.26647,,
2018-11-29,,,114.0,114.95489,,,,,114.0,114.95489,,
2018-11-30,,,138.0,150.39397,,,,,138.0,150.39397,,
2018-12-01,,,118.0,113.74939,,,,,118.0,113.74939,,
2018-12-02,,,125.0,125.16017,,,,,125.0,125.16017,,
2018-12-03,,,173.0,146.27133,,,,,173.0,146.27133,,
2018-12-04,,,125.0,133.45866,,,,,125.0,133.45866,,
2018-12-05,,,116.0,126.14227,,,,,116.0,126.14227,,
2018-12-06,,,128.0,118.350365,,,,,128.0,118.350365,,
2018-12-07,,,156.0,152.48471,,,,,156.0,152.48471,,
2018-12-08,,,117.0,115.66568,,,,,117.0,115.66568,,
2018-12-09,,,148.0,130.69368,,,,,148.0,130.69368,,
2018-12-10,,,135.0,138.70714,,,,,135.0,138.70714,,
2018-12-11,,,128.0,128.33505,,,,,128.0,128.33505,,
2018-12-12,,,128.0,123.08652,,,,,128.0,123.08652,,
2018-12-13,,,116.0,117.68967,,,,,116.0,117.68967,,
2018-12-14,,,151.0,147.94572,,,,,151.0,147.94572,,
2018-12-15,,,120.0,114.55374,,,,,120.0,114.55374,,
2018-12-16,,,158.0,143.44388,,,,,158.0,143.44388,,
2018-12-17,,,144.0,139.13005,,,,,144.0,139.13005,,
2018-12-18,,,110.0,118.89312,,,,,110.0,118.89312,,
2018-12-19,,,114.0,117.94806,,,,,114.0,117.94806,,
2018-12-20,,,104.0,109.19688,,,,,104.0,109.19688,,
2018-12-21,,,152.0,149.33514,,,,,152.0,149.33514,,
2018-12-22,,,110.0,109.875175,,,,,110.0,109.875175,,
2018-12-23,,,150.0,141.78824,,,,,150.0,141.78824,,
2018-12-24,,,91.0,114.09402,,,,,91.0,114.09402,,
2018-12-25,,,81.0,87.000175,,,,,81.0,87.000175,,
2019-01-01,,,,,117.0,113.18302,,,,,117.0,113.18302
2019-01-02,,,,,126.0,123.075836,,,,,126.0,123.075836
2019-01-03,,,,,113.0,121.51955,,,,,113.0,121.51955
2019-01-04,,,,,163.0,158.31708,,,,,163.0,158.31708
2019-01-05,,,,,108.0,120.17409,,,,,108.0,120.17409
2019-01-06,,,,,149.0,134.68686,,,,,149.0,134.68686
2019-01-07,,,,,129.0,128.52373,,,,,129.0,128.52373
2019-01-08,,,,,121.0,131.02124,,,,,121.0,131.02124
2019-01-09,,,,,135.0,121.73173,,,,,135.0,121.73173
2019-01-10,,,,,115.0,120.89371,,,,,115.0,120.89371
2019-01-11,,,,,139.0,154.58673,,,,,139.0,154.58673
2019-01-12,,,,,114.0,118.71497,,,,,114.0,118.71497
2019-01-13,,,,,160.0,141.27185,,,,,160.0,141.27185
2019-01-14,,,,,139.0,127.73615,,,,,139.0,127.73615
2019-01-15,,,,,138.0,128.93597,,,,,138.0,128.93597
2019-01-16,,,,,128.0,128.45915,,,,,128.0,128.45915
2019-01-17,,,,,126.0,122.09745,,,,,126.0,122.09745
2019-01-18,,,,,159.0,159.71075,,,,,159.0,159.71075
2019-01-19,,,,,102.0,119.74687,,,,,102.0,119.74687
2019-01-20,,,,,96.0,141.41713,,,,,96.0,141.41713
2019-01-21,,,,,130.0,133.60649,,,,,130.0,133.60649
2019-01-22,,,,,151.0,132.11975,,,,,151.0,132.11975
2019-01-23,,,,,118.0,124.70533,,,,,118.0,124.70533
2019-01-24,,,,,122.0,123.927826,,,,,122.0,123.927826
2019-01-25,,,,,152.0,146.98875,,,,,152.0,146.98875
2019-01-26,,,,,109.0,115.37655,,,,,109.0,115.37655
2019-01-27,,,,,161.0,131.35463,,,,,161.0,131.35463
2019-01-28,,,,,143.0,130.73187,,,,,143.0,130.73187
2019-01-29,,,,,134.0,133.194,,,,,134.0,133.194
2019-01-30,,,,,112.0,122.2327,,,,,112.0,122.2327
2019-01-31,,,,,144.0,119.22141,,,,,144.0,119.22141
2019-02-01,,,,,149.0,155.02425,,,,,149.0,155.02425
2019-02-02,,,,,113.0,114.28927,,,,,113.0,114.28927
2019-02-03,,,,,149.0,138.3643,,,,,149.0,138.3643
2019-02-04,,,,,128.0,139.44556,,,,,128.0,139.44556
2019-02-05,,,,,111.0,133.85399,,,,,111.0,133.85399
2019-02-06,,,,,131.0,126.82397,,,,,131.0,126.82397
2019-02-07,,,,,145.0,126.11265,,,,,145.0,126.11265
2019-02-08,,,,,165.0,156.00693,,,,,165.0,156.00693
2019-02-09,,,,,134.0,118.96217,,,,,134.0,118.96217
2019-02-10,,,,,148.0,150.55269,,,,,148.0,150.55269
2019-02-11,,,,,130.0,132.11855,,,,,130.0,132.11855
2019-02-12,,,,,124.0,138.2656,,,,,124.0,138.2656
2019-02-13,,,,,122.0,124.12723,,,,,122.0,124.12723
2019-02-14,,,,,126.0,131.5116,,,,,126.0,131.5116
2019-02-15,,,,,183.0,155.37685,,,,,183.0,155.37685
2019-02-16,,,,,126.0,120.88146,,,,,126.0,120.88146
2019-02-17,,,,,150.0,140.31274,,,,,150.0,140.31274
2019-02-18,,,,,150.0,132.42876,,,,,150.0,132.42876
2019-02-19,,,,,128.0,137.86618,,,,,128.0,137.86618
2019-02-20,,,,,123.0,127.10376,,,,,123.0,127.10376
2019-02-21,,,,,111.0,128.97818,,,,,111.0,128.97818
2019-02-22,,,,,183.0,158.28339,,,,,183.0,158.28339
2019-02-23,,,,,107.0,120.766495,,,,,107.0,120.766495
2019-02-24,,,,,86.0,153.15187,,,,,86.0,153.15187
2019-02-25,,,,,122.0,131.3659,,,,,122.0,131.3659
2019-02-26,,,,,126.0,130.96867,,,,,126.0,130.96867
2019-02-27,,,,,128.0,123.749695,,,,,128.0,123.749695
2019-02-28,,,,,120.0,128.13412,,,,,120.0,128.13412
2019-03-01,,,,,144.0,161.9123,,,,,144.0,161.9123
2019-03-02,,,,,76.0,120.907524,,,,,76.0,120.907524
2019-03-03,,,,,163.0,142.59601,,,,,163.0,142.59601
2019-03-04,,,,,130.0,136.23332,,,,,130.0,136.23332
2019-03-05,,,,,121.0,126.73061,,,,,121.0,126.73061
2019-03-06,,,,,131.0,123.85143,,,,,131.0,123.85143
2019-03-07,,,,,118.0,128.07933,,,,,118.0,128.07933
2019-03-08,,,,,163.0,159.84644,,,,,163.0,159.84644
2019-03-09,,,,,114.0,113.300835,,,,,114.0,113.300835
2019-03-10,,,,,154.0,145.9661,,,,,154.0,145.9661
2019-03-11,,,,,109.0,137.85594,,,,,109.0,137.85594
2019-03-12,,,,,107.0,131.42961,,,,,107.0,131.42961
2019-03-13,,,,,109.0,124.1922,,,,,109.0,124.1922
2019-03-14,,,,,115.0,119.46682,,,,,115.0,119.46682
2019-03-15,,,,,181.0,152.61009,,,,,181.0,152.61009
2019-03-16,,,,,93.0,116.84619,,,,,93.0,116.84619
2019-03-17,,,,,100.0,146.0414,,,,,100.0,146.0414
2019-03-18,,,,,120.0,132.3028,,,,,120.0,132.3028
2019-03-19,,,,,118.0,128.2795,,,,,118.0,128.2795
2019-03-20,,,,,109.0,125.50144,,,,,109.0,125.50144
2019-03-21,,,,,107.0,119.97975,,,,,107.0,119.97975
2019-03-22,,,,,176.0,156.20099,,,,,176.0,156.20099
2019-03-23,,,,,104.0,119.13728,,,,,104.0,119.13728
2019-03-24,,,,,109.0,133.00302,,,,,109.0,133.00302
2019-03-25,,,,,113.0,130.10368,,,,,113.0,130.10368
2019-03-26,,,,,153.0,129.71545,,,,,153.0,129.71545
2019-03-27,,,,,124.0,123.105865,,,,,124.0,123.105865
2019-03-28,,,,,120.0,121.314415,,,,,120.0,121.314415
2019-03-29,,,,,150.0,152.83244,,,,,150.0,152.83244
2019-03-30,,,,,115.0,118.24132,,,,,115.0,118.24132
2019-03-31,,,,,140.0,145.1938,,,,,140.0,145.1938
2019-04-01,,,,,142.0,133.68446,,,,,142.0,133.68446
2019-04-02,,,,,143.0,134.00482,,,,,143.0,134.00482
2019-04-03,,,,,128.0,126.08854,,,,,128.0,126.08854
2019-04-04,,,,,136.0,129.36035,,,,,136.0,129.36035
2019-04-05,,,,,157.0,158.73561,,,,,157.0,158.73561
2019-04-06,,,,,128.0,122.71788,,,,,128.0,122.71788
2019-04-07,,,,,163.0,138.98944,,,,,163.0,138.98944
2019-04-08,,,,,122.0,135.15984,,,,,122.0,135.15984
2019-04-09,,,,,144.0,133.53075,,,,,144.0,133.53075
2019-04-10,,,,,115.0,124.79898,,,,,115.0,124.79898
2019-04-11,,,,,131.0,125.93843,,,,,131.0,125.93843
2019-04-12,,,,,153.0,163.39948,,,,,153.0,163.39948
2019-04-13,,,,,104.0,120.52348,,,,,104.0,120.52348
2019-04-14,,,,,150.0,138.65594,,,,,150.0,138.65594
2019-04-15,,,,,129.0,135.4728,,,,,129.0,135.4728
2019-04-16,,,,,122.0,139.44562,,,,,122.0,139.44562
2019-04-17,,,,,111.0,123.7593,,,,,111.0,123.7593
2019-04-18,,,,,119.0,127.44012,,,,,119.0,127.44012
2019-04-19,,,,,142.0,157.21729,,,,,142.0,157.21729
2019-04-20,,,,,100.0,117.77226,,,,,100.0,117.77226
2019-04-21,,,,,70.0,124.76639,,,,,70.0,124.76639
2019-04-22,,,,,68.0,105.86428,,,,,68.0,105.86428
2019-04-23,,,,,169.0,139.23097,,,,,169.0,139.23097
2019-04-24,,,,,132.0,123.53932,,,,,132.0,123.53932
2019-04-25,,,,,126.0,126.57933,,,,,126.0,126.57933
2019-04-26,,,,,184.0,157.4045,,,,,184.0,157.4045
2019-04-27,,,,,113.0,121.8678,,,,,113.0,121.8678
2019-04-28,,,,,98.0,141.24203,,,,,98.0,141.24203
2019-04-29,,,,,132.0,130.39471,,,,,132.0,130.39471
2019-04-30,,,,,119.0,145.94609,,,,,119.0,145.94609
2019-05-01,,,,,96.0,125.528305,,,,,96.0,125.528305
2019-05-02,,,,,105.0,127.628624,,,,,105.0,127.628624
2019-05-03,,,,,144.0,131.95918,,,,,144.0,131.95918
2019-05-04,,,,,120.0,118.63442,,,,,120.0,118.63442
2019-05-05,,,,,154.0,131.89449,,,,,154.0,131.89449
2019-05-06,,,,,145.0,132.8286,,,,,145.0,132.8286
2019-05-07,,,,,114.0,140.43768,,,,,114.0,140.43768
2019-05-08,,,,,134.0,126.991615,,,,,134.0,126.991615
2019-05-09,,,,,126.0,124.06433,,,,,126.0,124.06433
2019-05-10,,,,,196.0,153.1011,,,,,196.0,153.1011
2019-05-11,,,,,115.0,120.31742,,,,,115.0,120.31742
2019-05-12,,,,,109.0,136.53876,,,,,109.0,136.53876
2019-05-13,,,,,133.0,137.52313,,,,,133.0,137.52313
2019-05-14,,,,,120.0,133.65804,,,,,120.0,133.65804
2019-05-15,,,,,127.0,119.81981,,,,,127.0,119.81981
2019-05-16,,,,,104.0,123.50064,,,,,104.0,123.50064
2019-05-17,,,,,134.0,154.04015,,,,,134.0,154.04015
2019-05-18,,,,,131.0,114.55918,,,,,131.0,114.55918
2019-05-19,,,,,163.0,130.16808,,,,,163.0,130.16808
2019-05-20,,,,,151.0,135.0146,,,,,151.0,135.0146
2019-05-21,,,,,128.0,143.17503,,,,,128.0,143.17503
2019-05-22,,,,,122.0,123.70623,,,,,122.0,123.70623
2019-05-23,,,,,143.0,120.47175,,,,,143.0,120.47175
2019-05-24,,,,,164.0,156.12724,,,,,164.0,156.12724
2019-05-25,,,,,109.0,122.085815,,,,,109.0,122.085815
2019-05-26,,,,,125.0,135.50053,,,,,125.0,135.50053
2019-05-27,,,,,135.0,144.70937,,,,,135.0,144.70937
2019-05-28,,,,,155.0,128.9083,,,,,155.0,128.9083
2019-05-29,,,,,135.0,124.22196,,,,,135.0,124.22196
2019-05-30,,,,,125.0,128.58199,,,,,125.0,128.58199
2019-05-31,,,,,170.0,151.28874,,,,,170.0,151.28874
2019-06-01,,,,,105.0,121.286255,,,,,105.0,121.286255
2019-06-02,,,,,93.0,150.84433,,,,,93.0,150.84433
2019-06-03,,,,,151.0,143.69202,,,,,151.0,143.69202
2019-06-04,,,,,130.0,133.2996,,,,,130.0,133.2996
2019-06-05,,,,,130.0,130.95024,,,,,130.0,130.95024
2019-06-06,,,,,125.0,124.99136,,,,,125.0,124.99136
2019-06-07,,,,,166.0,158.18939,,,,,166.0,158.18939
2019-06-08,,,,,116.0,118.35381,,,,,116.0,118.35381
2019-06-09,,,,,185.0,126.837166,,,,,185.0,126.837166
2019-06-10,,,,,138.0,144.19337,,,,,138.0,144.19337
2019-06-11,,,,,126.0,133.7364,,,,,126.0,133.7364
2019-06-12,,,,,126.0,127.88091,,,,,126.0,127.88091
2019-06-13,,,,,134.0,126.09297,,,,,134.0,126.09297
2019-06-14,,,,,165.0,157.6049,,,,,165.0,157.6049
2019-06-15,,,,,109.0,118.11297,,,,,109.0,118.11297
2019-06-16,,,,,135.0,135.4208,,,,,135.0,135.4208
2019-06-17,,,,,120.0,146.02124,,,,,120.0,146.02124
2019-06-18,,,,,101.0,137.809,,,,,101.0,137.809
2019-06-19,,,,,127.0,123.72283,,,,,127.0,123.72283
2019-06-20,,,,,122.0,113.65407,,,,,122.0,113.65407
2019-06-21,,,,,170.0,154.34543,,,,,170.0,154.34543
2019-06-22,,,,,100.0,109.73721,,,,,100.0,109.73721
2019-06-23,,,,,175.0,135.61966,,,,,175.0,135.61966
2019-06-24,,,,,140.0,139.19264,,,,,140.0,139.19264
2019-06-25,,,,,108.0,136.2345,,,,,108.0,136.2345
2019-06-26,,,,,117.0,130.0973,,,,,117.0,130.0973
2019-06-27,,,,,91.0,117.524475,,,,,91.0,117.524475
2019-06-28,,,,,135.0,155.3091,,,,,135.0,155.3091
2019-06-29,,,,,104.0,112.78308,,,,,104.0,112.78308
2019-06-30,,,,,177.0,138.12169,,,,,177.0,138.12169
2019-07-01,,,,,145.0,136.39124,,,,,145.0,136.39124
2019-07-02,,,,,120.0,126.13954,,,,,120.0,126.13954
2019-07-03,,,,,138.0,125.57816,,,,,138.0,125.57816
2019-07-04,,,,,108.0,114.94594,,,,,108.0,114.94594
2019-07-05,,,,,149.0,153.42499,,,,,149.0,153.42499
2019-07-06,,,,,108.0,112.80621,,,,,108.0,112.80621
2019-07-07,,,,,105.0,145.64372,,,,,105.0,145.64372
2019-07-08,,,,,119.0,130.44186,,,,,119.0,130.44186
2019-07-09,,,,,167.0,122.42645,,,,,167.0,122.42645
2019-07-10,,,,,109.0,124.87063,,,,,109.0,124.87063
2019-07-11,,,,,105.0,111.0632,,,,,105.0,111.0632
2019-07-12,,,,,121.0,145.62868,,,,,121.0,145.62868
2019-07-13,,,,,99.0,106.244484,,,,,99.0,106.244484
2019-07-14,,,,,96.0,146.02185,,,,,96.0,146.02185
2019-07-15,,,,,136.0,127.35535,,,,,136.0,127.35535
2019-07-16,,,,,136.0,121.1974,,,,,136.0,121.1974
2019-07-17,,,,,108.0,120.61774,,,,,108.0,120.61774
2019-07-18,,,,,105.0,115.39382,,,,,105.0,115.39382
2019-07-19,,,,,153.0,146.25401,,,,,153.0,146.25401
2019-07-20,,,,,90.0,102.45658,,,,,90.0,102.45658
2019-07-21,,,,,93.0,138.5145,,,,,93.0,138.5145
2019-07-22,,,,,130.0,130.12811,,,,,130.0,130.12811
2019-07-23,,,,,169.0,124.498474,,,,,169.0,124.498474
2019-07-24,,,,,130.0,116.25913,,,,,130.0,116.25913
2019-07-25,,,,,128.0,114.71721,,,,,128.0,114.71721
2019-07-26,,,,,152.0,148.35338,,,,,152.0,148.35338
2019-07-27,,,,,82.0,104.995056,,,,,82.0,104.995056
2019-07-28,,,,,92.0,139.11713,,,,,92.0,139.11713
2019-07-29,,,,,126.0,132.18922,,,,,126.0,132.18922
2019-07-30,,,,,164.0,135.75482,,,,,164.0,135.75482
2019-07-31,,,,,111.0,120.23946,,,,,111.0,120.23946
2019-08-01,,,,,107.0,120.60195,,,,,107.0,120.60195
